basYm,crno,fncoCd,fncoNm,ClsfAmt,RatDcd,RatDcdNm
202009,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,A,경과손해율_자동차
201612,1101114725010,0013245,에이아이지손해보험주식회사,41539500.0,A,경과손해율_자동차
202112,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,A,경과손해율_자동차
201306,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
201703,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,1.0,A,경과손해율_자동차
201112,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,0.0,A,경과손해율_자동차
202006,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,A,경과손해율_자동차
201309,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
201412,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
201506,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
201603,1101114809369,0013174,농협손해보험주식회사,86.46,A,경과손해율_자동차
201206,1101810046041,0011952,하노버재보험(주) 한국지점,0.0,A,경과손해율_자동차
201303,1101810046041,0011952,하노버재보험(주) 한국지점,0.0,A,경과손해율_자동차
201406,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
201109,1101810045811,0011937,AIG유나이티드개런티인슈어런스아시아리미티드,0.0,A,경과손해율_자동차
201509,1101114809369,0013174,농협손해보험주식회사,115.59,A,경과손해율_자동차
201906,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,A,경과손해율_자동차
201512,1101114809369,0013174,농협손해보험주식회사,122.69,A,경과손해율_자동차
202003,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,A,경과손해율_자동차
201803,1101115065077,0013376,엠지손해보험주식회사,82.1,A,경과손해율_자동차
201706,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,1.0,A,경과손해율_자동차
201606,1101114725010,0013245,에이아이지손해보험주식회사,30440400.0,A,경과손해율_자동차
200903,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
201709,1101115065077,0013376,엠지손해보험주식회사,86.88,A,경과손해율_자동차
202109,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,75.6,A,경과손해율_자동차
201609,1101115065077,0013376,엠지손해보험주식회사,99.92,A,경과손해율_자동차
201403,1101114809369,0013174,농협손해보험주식회사,46.53,A,경과손해율_자동차
202203,,0017080,캐롯손해보험주식회사,97.0,A,경과손해율_자동차
201503,1101114809369,0013174,농협손해보험주식회사,68.43,A,경과손해율_자동차
201806,1801110949199,0013852,한국해양보증 주식회사,0.0,A,경과손해율_자동차
201106,1101810046041,0011952,하노버재보험(주) 한국지점,0.0,A,경과손해율_자동차
201809,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,A,경과손해율_자동차
201203,1101810046041,0011952,하노버재보험(주) 한국지점,0.0,A,경과손해율_자동차
201712,1801110949199,0013852,한국해양보증 주식회사,0.0,A,경과손해율_자동차
201312,1101114809369,0013174,농협손해보험주식회사,146.33,A,경과손해율_자동차
201409,1101114809369,0013174,농협손해보험주식회사,80.2,A,경과손해율_자동차
201209,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
201212,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
202009,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,A,경과손해율_자동차
201612,1101810050381,0013335,아시아캐피탈리인슈어런스그룹피티이리미티드한국지점,0.0,A,경과손해율_자동차
202112,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,77.86,A,경과손해율_자동차
201306,1101114809369,0013174,농협손해보험주식회사,64.39,A,경과손해율_자동차
201703,1101115065077,0013376,엠지손해보험주식회사,79.26,A,경과손해율_자동차
201112,1101810046041,0011952,하노버재보험(주) 한국지점,0.0,A,경과손해율_자동차
202006,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,A,경과손해율_자동차
201309,1101114809369,0013174,농협손해보험주식회사,105.93,A,경과손해율_자동차
201412,1101114809369,0013174,농협손해보험주식회사,112.15,A,경과손해율_자동차
201506,1101114809369,0013174,농협손해보험주식회사,106.99,A,경과손해율_자동차
201603,1101114725010,0013245,에이아이지손해보험주식회사,0.0,A,경과손해율_자동차
201206,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
201303,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
201406,1101114809369,0013174,농협손해보험주식회사,60.43,A,경과손해율_자동차
201109,1101810046041,0011952,하노버재보험(주) 한국지점,0.0,A,경과손해율_자동차
201509,1101114725010,0013245,에이아이지손해보험주식회사,91.49,A,경과손해율_자동차
201906,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,A,경과손해율_자동차
201512,1101114725010,0013245,에이아이지손해보험주식회사,83.01,A,경과손해율_자동차
202003,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,A,경과손해율_자동차
201803,1801110949199,0013852,한국해양보증 주식회사,0.0,A,경과손해율_자동차
201706,1101115065077,0013376,엠지손해보험주식회사,83.61,A,경과손해율_자동차
201606,1101115065077,0013376,엠지손해보험주식회사,105.97,A,경과손해율_자동차
200903,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,13.16,B,경과손해율_일반
201709,1801110949199,0013852,한국해양보증 주식회사,0.0,A,경과손해율_자동차
202109,,0017080,캐롯손해보험주식회사,104.06,A,경과손해율_자동차
201609,1801110949199,0013852,한국해양보증 주식회사,0.0,A,경과손해율_자동차
201403,1101114725010,0013245,에이아이지손해보험주식회사,88.37,A,경과손해율_자동차
202203,,050200S,손해보험,76.49,A,경과손해율_자동차
201503,1101114725010,0013245,에이아이지손해보험주식회사,100.24,A,경과손해율_자동차
201806,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,A,경과손해율_자동차
201106,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
201809,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,A,경과손해율_자동차
201203,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
201712,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,A,경과손해율_자동차
201312,1101114725010,0013245,에이아이지손해보험주식회사,59.29,A,경과손해율_자동차
201409,1101114725010,0013245,에이아이지손해보험주식회사,79.64,A,경과손해율_자동차
201209,1101114809369,0013174,농협손해보험주식회사,74.56,A,경과손해율_자동차
201212,1101114809369,0013174,농협손해보험주식회사,111.54,A,경과손해율_자동차
202009,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,77.2,A,경과손해율_자동차
201612,1101115065077,0013376,엠지손해보험주식회사,96.83,A,경과손해율_자동차
202112,,0017080,캐롯손해보험주식회사,104.87,A,경과손해율_자동차
201306,1101114725010,0013245,에이아이지손해보험주식회사,49.02,A,경과손해율_자동차
201703,1801110949199,0013852,한국해양보증 주식회사,0.0,A,경과손해율_자동차
201112,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
202006,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,74.63,A,경과손해율_자동차
201309,1101114725010,0013245,에이아이지손해보험주식회사,54.56,A,경과손해율_자동차
201412,1101114725010,0013245,에이아이지손해보험주식회사,78.53,A,경과손해율_자동차
201506,1101114725010,0013245,에이아이지손해보험주식회사,105.59,A,경과손해율_자동차
201603,1101115065077,0013376,엠지손해보험주식회사,108.24,A,경과손해율_자동차
201206,1101114809369,0013174,농협손해보험주식회사,61.44,A,경과손해율_자동차
201303,1101114809369,0013174,농협손해보험주식회사,93.47,A,경과손해율_자동차
201406,1101114725010,0013245,에이아이지손해보험주식회사,83.69,A,경과손해율_자동차
201109,1101113694183,0012243,다스법률비용보험주식회사,0.0,A,경과손해율_자동차
201509,1101115065077,0013376,엠지손해보험주식회사,92.08,A,경과손해율_자동차
201906,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,64.29,A,경과손해율_자동차
201512,1101115065077,0013376,엠지손해보험주식회사,89.75,A,경과손해율_자동차
202003,1101810059599,0016602,스위스리 아시아 피티이 엘티디 한국지점,2.27,A,경과손해율_자동차
201803,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,A,경과손해율_자동차
201706,1801110949199,0013852,한국해양보증 주식회사,0.0,A,경과손해율_자동차
201606,1801110949199,0013852,한국해양보증 주식회사,0.0,A,경과손해율_자동차
200903,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,C,경과손해율_장기
201709,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,A,경과손해율_자동차
202109,,050200S,손해보험,79.24,A,경과손해율_자동차
201609,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,A,경과손해율_자동차
201403,1101115065077,0013376,엠지손해보험주식회사,104.31,A,경과손해율_자동차
202203,,050212S,국내손보사,76.3,A,경과손해율_자동차
201503,1101115065077,0013376,엠지손해보험주식회사,105.51,A,경과손해율_자동차
201806,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,A,경과손해율_자동차
201106,,050200S,손해보험,79.56,A,경과손해율_자동차
201809,,050200S,손해보험,83.41,A,경과손해율_자동차
201203,1101114809369,0013174,농협손해보험주식회사,33.11,A,경과손해율_자동차
201712,1101810057965,0015326,알리안츠글로벌코퍼레이트앤스페셜티에스이 한국지점,0.0,A,경과손해율_자동차
201312,1101115065077,0013376,엠지손해보험주식회사,124.74,A,경과손해율_자동차
201409,1101115065077,0013376,엠지손해보험주식회사,115.99,A,경과손해율_자동차
201209,1101114725010,0013245,에이아이지손해보험주식회사,73.29,A,경과손해율_자동차
201212,1101114725010,0013245,에이아이지손해보험주식회사,79.59,A,경과손해율_자동차
202009,,0017080,캐롯손해보험주식회사,148.99,A,경과손해율_자동차
201612,1801110949199,0013852,한국해양보증 주식회사,0.0,A,경과손해율_자동차
202112,,050200S,손해보험,81.47,A,경과손해율_자동차
201306,1101115065077,0013376,엠지손해보험주식회사,104.16,A,경과손해율_자동차
201703,1101810056553,0014077,퍼시픽라이프리리미티드 한국지점,0.0,A,경과손해율_자동차
201112,,050200S,손해보험,82.8,A,경과손해율_자동차
202006,,0017080,캐롯손해보험주식회사,198.17,A,경과손해율_자동차
201309,1101115065077,0013376,엠지손해보험주식회사,107.0,A,경과손해율_자동차
201412,1101115065077,0013376,엠지손해보험주식회사,112.66,A,경과손해율_자동차
201506,1101115065077,0013376,엠지손해보험주식회사,99.56,A,경과손해율_자동차
201603,1801110949199,0013852,한국해양보증 주식회사,0.0,A,경과손해율_자동차
201206,1101114725010,0013245,에이아이지손해보험주식회사,56.86,A,경과손해율_자동차
201303,1101114725010,0013245,에이아이지손해보험주식회사,75.86,A,경과손해율_자동차
201406,1101115065077,0013376,엠지손해보험주식회사,108.36,A,경과손해율_자동차
201109,,050200S,손해보험,81.45,A,경과손해율_자동차
201509,1801110949199,0013852,한국해양보증 주식회사,0.0,A,경과손해율_자동차
